station,amp,phi,date,timestamp
ICV,6.332308,-289.31646728515625,06 03 2011 08:03:10.000,189000
DHO,6.1028876,-45.12532043457031,06 03 2011 08:03:11.000,190000
ICV,6.140479,-285.0038146972656,06 03 2011 08:03:11.000,190000
DHO,6.309582,-43.08697509765625,06 03 2011 08:03:12.000,191000
ICV,6.1330137,-285.1550521850586,06 03 2011 08:03:12.000,191000
DHO,6.73607,-46.15422058105469,06 03 2011 08:03:13.000,192000
ICV,6.14688,-288.04650115966797,06 03 2011 08:03:13.000,192000
DHO,6.7189693,-43.85527038574219,06 03 2011 08:03:14.000,193000
ICV,6.243071,-286.3821029663086,06 03 2011 08:03:14.000,193000
DHO,6.868472,-45.0870361328125,06 03 2011 08:03:15.000,194000
ICV,6.226059,-283.28710174560547,06 03 2011 08:03:15.000,194000
DHO,6.7793036,-44.55830383300781,06 03 2011 08:03:16.000,195000
ICV,6.19142,-282.04695892333984,06 03 2011 08:03:16.000,195000
DHO,6.752554,-45.80657958984375,06 03 2011 08:03:17.000,196000
ICV,6.2623973,-283.6745300292969,06 03 2011 08:03:17.000,196000
DHO,6.751443,-45.376739501953125,06 03 2011 08:03:18.000,197000
ICV,6.243261,-277.6967468261719,06 03 2011 08:03:18.000,197000
DHO,7.294506,-44.41828918457031,06 03 2011 08:03:19.000,198000
ICV,6.281237,-277.4246063232422,06 03 2011 08:03:19.000,198000
DHO,7.321622,-44.32243347167969,06 03 2011 08:03:20.000,199000
ICV,6.136306,-279.06116485595703,06 03 2011 08:03:20.000,199000
DHO,7.351024,-45.5958251953125,06 03 2011 08:03:21.000,200000
ICV,6.0885262,-280.2627410888672,06 03 2011 08:03:21.000,200000
DHO,7.404128,-44.076995849609375,06 03 2011 08:03:22.000,201000
ICV,6.1187954,-284.71449279785156,06 03 2011 08:03:22.000,201000
DHO,7.3167553,-45.94807434082031,06 03 2011 08:03:23.000,202000
ICV,6.20252,-283.1794967651367,06 03 2011 08:03:23.000,202000
DHO,7.400109,-45.004241943359375,06 03 2011 08:03:24.000,203000
ICV,6.2083483,-282.6184387207031,06 03 2011 08:03:24.000,203000
DHO,7.559672,-44.54667663574219,06 03 2011 08:03:25.000,204000
ICV,6.34438,-280.82652282714844,06 03 2011 08:03:25.000,204000
DHO,8.027161,-44.25213623046875,06 03 2011 08:03:26.000,205000
ICV,6.2948847,-278.8975143432617,06 03 2011 08:03:26.000,205000
DHO,8.029015,-42.95257568359375,06 03 2011 08:03:27.000,206000
ICV,6.109531,-286.2250747680664,06 03 2011 08:03:27.000,206000
DHO,7.999864,-43.49951171875,06 03 2011 08:03:28.000,207000
ICV,6.142273,-270.8121795654297,06 03 2011 08:03:28.000,207000
DHO,8.043962,-43.44740295410156,06 03 2011 08:03:29.000,208000
ICV,6.41307,-282.97129821777344,06 03 2011 08:03:29.000,208000
DHO,8.143241,-44.04425048828125,06 03 2011 08:03:30.000,209000
ICV,6.2759094,-282.05272674560547,06 03 2011 08:03:30.000,209000
DHO,7.997127,-43.20451354980469,06 03 2011 08:03:31.000,210000
ICV,6.3007264,-269.6147155761719,06 03 2011 08:03:31.000,210000
DHO,8.589439,-42.357879638671875,06 03 2011 08:03:32.000,211000
ICV,6.3404837,-274.66500091552734,06 03 2011 08:03:32.000,211000
DHO,8.635708,-41.82562255859375,06 03 2011 08:03:33.000,212000
ICV,6.060033,-274.79077911376953,06 03 2011 08:03:33.000,212000
DHO,8.580544,-43.32966613769531,06 03 2011 08:03:34.000,213000
ICV,6.2154827,-279.8901901245117,06 03 2011 08:03:34.000,213000
DHO,8.649891,-41.53672790527344,06 03 2011 08:03:35.000,214000
ICV,6.3249993,-284.25746154785156,06 03 2011 08:03:35.000,214000
DHO,8.543656,-42.97645568847656,06 03 2011 08:03:36.000,215000
ICV,6.2965064,-288.37291717529297,06 03 2011 08:03:36.000,215000
DHO,8.68474,-41.443084716796875,06 03 2011 08:03:37.000,216000
ICV,6.09076,-282.0670928955078,06 03 2011 08:03:37.000,216000
DHO,8.8255205,-41.56730651855469,06 03 2011 08:03:38.000,217000
ICV,6.1587934,-279.2138977050781,06 03 2011 08:03:38.000,217000
DHO,9.048638,-43.00184631347656,06 03 2011 08:03:39.000,218000
ICV,6.2625084,-280.9531784057617,06 03 2011 08:03:39.000,218000
DHO,9.209061,-41.02638244628906,06 03 2011 08:03:40.000,219000
ICV,6.248168,-291.3510971069336,06 03 2011 08:03:40.000,219000
DHO,9.121328,-42.569000244140625,06 03 2011 08:03:41.000,220000
ICV,6.130978,-284.12976837158203,06 03 2011 08:03:41.000,220000
DHO,9.110498,-42.13179016113281,06 03 2011 08:03:42.000,221000
ICV,6.1810255,-288.11167907714844,06 03 2011 08:03:42.000,221000
DHO,9.267993,-41.375518798828125,06 03 2011 08:03:43.000,222000
ICV,6.067905,-287.05574798583984,06 03 2011 08:03:43.000,222000
DHO,9.180474,-41.731689453125,06 03 2011 08:03:44.000,223000
ICV,6.1507106,-284.5601577758789,06 03 2011 08:03:44.000,223000
DHO,9.716332,-41.161102294921875,06 03 2011 08:03:45.000,224000
ICV,6.259423,-289.6692886352539,06 03 2011 08:03:45.000,224000
DHO,9.68337,-40.83930969238281,06 03 2011 08:03:46.000,225000
ICV,6.2724543,-290.98753356933594,06 03 2011 08:03:46.000,225000
DHO,9.644664,-40.94807434082031,06 03 2011 08:03:47.000,226000
ICV,6.2007136,-286.9734649658203,06 03 2011 08:03:47.000,226000
DHO,9.645816,-40.45335388183594,06 03 2011 08:03:48.000,227000
ICV,6.1261744,-288.47830963134766,06 03 2011 08:03:48.000,227000
DHO,9.642418,-41.070526123046875,06 03 2011 08:03:49.000,228000
ICV,6.298407,-284.8965530395508,06 03 2011 08:03:49.000,228000
DHO,9.764405,-39.85528564453125,06 03 2011 08:03:50.000,229000
ICV,6.0474343,-291.0702209472656,06 03 2011 08:03:50.000,229000
DHO,9.956705,-40.56269836425781,06 03 2011 08:03:51.000,230000
ICV,6.1654367,-282.4174118041992,06 03 2011 08:03:51.000,230000
DHO,10.3830385,-39.26206970214844,06 03 2011 08:03:52.000,231000
ICV,6.0780287,-292.05289459228516,06 03 2011 08:03:52.000,231000
DHO,10.326243,-39.47300720214844,06 03 2011 08:03:53.000,232000
ICV,6.0824933,-284.3566131591797,06 03 2011 08:03:53.000,232000
DHO,10.447517,-39.74540710449219,06 03 2011 08:03:54.000,233000
ICV,6.1389184,-285.10384368896484,06 03 2011 08:03:54.000,233000
DHO,10.54551,-39.040985107421875,06 03 2011 08:03:55.000,234000
ICV,5.972581,-289.02015686035156,06 03 2011 08:03:55.000,234000
DHO,10.468026,-40.63331604003906,06 03 2011 08:03:56.000,235000
ICV,6.076662,-282.6615676879883,06 03 2011 08:03:56.000,235000
DHO,10.402842,-38.68804931640625,06 03 2011 08:03:57.000,236000
ICV,6.0010104,-296.1076011657715,06 03 2011 08:03:57.000,236000
DHO,10.944225,-38.38313293457031,06 03 2011 08:03:58.000,237000
ICV,6.250441,-284.93504333496094,06 03 2011 08:03:58.000,237000
DHO,11.169089,-37.52900695800781,06 03 2011 08:03:59.000,238000
ICV,6.098565,-293.1654586791992,06 03 2011 08:03:59.000,238000
DHO,11.03549,-38.94415283203125,06 03 2011 08:04:00.000,239000
ICV,6.3110175,-294.53617095947266,06 03 2011 08:04:00.000,239000
DHO,11.177163,-37.901702880859375,06 03 2011 08:04:01.000,240000
ICV,6.083509,-321.75294494628906,06 03 2011 08:04:01.000,240000
DHO,11.136806,-38.57844543457031,06 03 2011 08:04:02.000,241000
ICV,6.2219462,-294.19309997558594,06 03 2011 08:04:02.000,241000
DHO,10.977182,-37.602752685546875,06 03 2011 08:04:03.000,242000
ICV,6.082617,-296.0235900878906,06 03 2011 08:04:03.000,242000
DHO,11.396404,-38.36088562011719,06 03 2011 08:04:04.000,243000
ICV,6.101586,-294.05064392089844,06 03 2011 08:04:04.000,243000
DHO,12.075325,-36.768402099609375,06 03 2011 08:04:05.000,244000
ICV,6.0539107,-293.7327346801758,06 03 2011 08:04:05.000,244000
DHO,12.02455,-37.087188720703125,06 03 2011 08:04:06.000,245000
ICV,6.1299376,-291.8338851928711,06 03 2011 08:04:06.000,245000
DHO,12.021587,-36.3692626953125,06 03 2011 08:04:07.000,246000
ICV,6.1719623,-290.7344284057617,06 03 2011 08:04:07.000,246000
DHO,12.035782,-37.89500427246094,06 03 2011 08:04:08.000,247000
ICV,6.124653,-292.10172271728516,06 03 2011 08:04:08.000,247000
DHO,12.170135,-36.47499084472656,06 03 2011 08:04:09.000,248000
ICV,6.0374236,-301.8790054321289,06 03 2011 08:04:09.000,248000
DHO,12.11584,-37.961578369140625,06 03 2011 08:04:10.000,249000
ICV,5.910844,-294.2293243408203,06 03 2011 08:04:10.000,249000
DHO,11.996226,-37.061981201171875,06 03 2011 08:04:11.000,250000
ICV,6.1310453,-290.5618209838867,06 03 2011 08:04:11.000,250000
DHO,12.058859,-38.016357421875,06 03 2011 08:04:12.000,251000
ICV,5.97607,-283.92110443115234,06 03 2011 08:04:12.000,251000
DHO,12.037393,-36.50604248046875,06 03 2011 08:04:13.000,252000
ICV,6.167254,-290.9684600830078,06 03 2011 08:04:13.000,252000
DHO,11.935208,-37.52372741699219,06 03 2011 08:04:14.000,253000
ICV,6.0607734,-290.7542495727539,06 03 2011 08:04:14.000,253000
DHO,12.022219,-36.25230407714844,06 03 2011 08:04:15.000,254000
ICV,6.0799193,-288.7613067626953,06 03 2011 08:04:15.000,254000
DHO,12.119451,-37.42344665527344,06 03 2011 08:04:16.000,255000
ICV,6.1733723,-293.34537506103516,06 03 2011 08:04:16.000,255000
DHO,12.084641,-36.44364929199219,06 03 2011 08:04:17.000,256000
ICV,6.0007195,-287.8296127319336,06 03 2011 08:04:17.000,256000
DHO,12.031236,-35.55616760253906,06 03 2011 08:04:18.000,257000
ICV,6.212167,-283.5365753173828,06 03 2011 08:04:18.000,257000
DHO,12.028479,-36.6939697265625,06 03 2011 08:04:19.000,258000
ICV,6.0557036,-282.6253890991211,06 03 2011 08:04:19.000,258000
DHO,12.026457,-36.04637145996094,06 03 2011 08:04:20.000,259000
ICV,6.2621794,-284.1652526855469,06 03 2011 08:04:20.000,259000
DHO,12.147821,-35.61427307128906,06 03 2011 08:04:21.000,260000
ICV,6.1777973,-287.09967041015625,06 03 2011 08:04:21.000,260000
DHO,11.978172,-35.02734375,06 03 2011 08:04:22.000,261000
ICV,6.1306367,-290.5874252319336,06 03 2011 08:04:22.000,261000
DHO,12.079767,-36.40821838378906,06 03 2011 08:04:23.000,262000
ICV,5.8913026,-288.22232818603516,06 03 2011 08:04:23.000,262000
DHO,11.976202,-35.83064270019531,06 03 2011 08:04:24.000,263000
ICV,5.9970756,-285.55274963378906,06 03 2011 08:04:24.000,263000
DHO,11.940226,-35.90351867675781,06 03 2011 08:04:25.000,264000
ICV,6.263239,-285.74658203125,06 03 2011 08:04:25.000,264000
DHO,12.058243,-35.34510803222656,06 03 2011 08:04:26.000,265000
ICV,6.2045574,-292.63670349121094,06 03 2011 08:04:26.000,265000
DHO,11.954613,-36.86192321777344,06 03 2011 08:04:27.000,266000
ICV,6.3120584,-290.2882995605469,06 03 2011 08:04:27.000,266000
DHO,12.064101,-35.72526550292969,06 03 2011 08:04:28.000,267000
ICV,6.2916226,-289.4822692871094,06 03 2011 08:04:28.000,267000
DHO,12.061907,-36.75468444824219,06 03 2011 08:04:29.000,268000
ICV,6.102351,-290.92567443847656,06 03 2011 08:04:29.000,268000
DHO,11.983972,-35.75364685058594,06 03 2011 08:04:30.000,269000
ICV,6.236309,-298.1256637573242,06 03 2011 08:04:30.000,269000
DHO,12.056181,-36.93882751464844,06 03 2011 08:04:31.000,270000
ICV,6.1930213,-289.0414505004883,06 03 2011 08:04:31.000,270000
DHO,12.0201845,-35.962890625,06 03 2011 08:04:32.000,271000
ICV,6.25512,-295.62366485595703,06 03 2011 08:04:32.000,271000
DHO,12.089728,-36.32170104980469,06 03 2011 08:04:33.000,272000
ICV,6.1708736,-292.48785400390625,06 03 2011 08:04:33.000,272000
DHO,12.02241,-35.346832275390625,06 03 2011 08:04:34.000,273000
ICV,6.251972,-294.88903045654297,06 03 2011 08:04:34.000,273000
DHO,12.054267,-36.494049072265625,06 03 2011 08:04:35.000,274000
ICV,6.4301434,-293.00850677490234,06 03 2011 08:04:35.000,274000
DHO,11.939063,-36.0789794921875,06 03 2011 08:04:36.000,275000
ICV,6.1965914,-282.69564056396484,06 03 2011 08:04:36.000,275000
DHO,12.009011,-36.4892578125,06 03 2011 08:04:37.000,276000
ICV,6.0724854,-293.0843276977539,06 03 2011 08:04:37.000,276000
DHO,12.0455,-35.59828186035156,06 03 2011 08:04:38.000,277000
ICV,6.114189,-293.37184143066406,06 03 2011 08:04:38.000,277000
DHO,12.031771,-37.29481506347656,06 03 2011 08:04:39.000,278000
ICV,6.2287483,-292.06812286376953,06 03 2011 08:04:39.000,278000
DHO,12.0922785,-36.201385498046875,06 03 2011 08:04:40.000,279000
ICV,6.366103,-289.2178039550781,06 03 2011 08:04:40.000,279000
DHO,12.042514,-37.81568908691406,06 03 2011 08:04:41.000,280000
ICV,6.234792,-288.7945556640625,06 03 2011 08:04:41.000,280000
DHO,12.008339,-36.86346435546875,06 03 2011 08:04:42.000,281000
ICV,6.27274,-290.99588775634766,06 03 2011 08:04:42.000,281000
DHO,12.036222,-35.919281005859375,06 03 2011 08:04:43.000,282000
ICV,6.359494,-280.29344177246094,06 03 2011 08:04:43.000,282000
DHO,12.060686,-37.5069580078125,06 03 2011 08:04:44.000,283000
ICV,6.121686,-280.05340576171875,06 03 2011 08:04:44.000,283000
DHO,12.061057,-36.38932800292969,06 03 2011 08:04:45.000,284000
ICV,6.1042852,-290.14485931396484,06 03 2011 08:04:45.000,284000
DHO,11.904445,-35.5556640625,06 03 2011 08:04:46.000,285000
ICV,6.304382,-285.2727966308594,06 03 2011 08:04:46.000,285000
DHO,12.064777,-36.91462707519531,06 03 2011 08:04:47.000,286000
ICV,6.143401,-282.51419830322266,06 03 2011 08:04:47.000,286000
DHO,12.098875,-35.427886962890625,06 03 2011 08:04:48.000,287000
ICV,6.2806787,-291.21057891845703,06 03 2011 08:04:48.000,287000
DHO,12.113014,-36.84547424316406,06 03 2011 08:04:49.000,288000
ICV,6.2400107,-288.8223419189453,06 03 2011 08:04:49.000,288000
DHO,12.03585,-36.28630065917969,06 03 2011 08:04:50.000,289000
ICV,6.157207,-294.59790802001953,06 03 2011 08:04:50.000,289000
DHO,11.989004,-37.0994873046875,06 03 2011 08:04:51.000,290000
ICV,6.1001644,-302.1994400024414,06 03 2011 08:04:51.000,290000
DHO,12.037541,-36.017669677734375,06 03 2011 08:04:52.000,291000
ICV,6.3191485,-291.3441390991211,06 03 2011 08:04:52.000,291000
DHO,11.952688,-37.165374755859375,06 03 2011 08:04:53.000,292000
ICV,6.212194,-293.0538558959961,06 03 2011 08:04:53.000,292000
DHO,12.077973,-36.147003173828125,06 03 2011 08:04:54.000,293000
ICV,6.109389,-290.86817169189453,06 03 2011 08:04:54.000,293000
DHO,11.991704,-37.59220886230469,06 03 2011 08:04:55.000,294000
ICV,6.1310263,-288.16109466552734,06 03 2011 08:04:55.000,294000
DHO,12.0712185,-36.46644592285156,06 03 2011 08:04:56.000,295000
ICV,6.0986605,-279.04859161376953,06 03 2011 08:04:56.000,295000
DHO,12.004874,-37.68705749511719,06 03 2011 08:04:57.000,296000
ICV,6.110309,-282.53417205810547,06 03 2011 08:04:57.000,296000
DHO,12.087041,-37.157958984375,06 03 2011 08:04:58.000,297000
ICV,6.137878,-295.86949157714844,06 03 2011 08:04:58.000,297000
DHO,12.093185,-38.43046569824219,06 03 2011 08:04:59.000,298000
ICV,6.2245255,-279.04630279541016,06 03 2011 08:04:59.000,298000
DHO,12.033908,-36.87818908691406,06 03 2011 08:05:00.000,299000
ICV,6.0915866,-283.6068878173828,06 03 2011 08:05:00.000,299000
DHO,12.051594,-36.387786865234375,06 03 2011 08:05:01.000,300000
ICV,6.2312756,-288.1104049682617,06 03 2011 08:05:01.000,300000
DHO,12.040052,-37.43266296386719,06 03 2011 08:05:02.000,301000
ICV,6.199981,-293.5290756225586,06 03 2011 08:05:02.000,301000
DHO,12.087812,-36.22831726074219,06 03 2011 08:05:03.000,302000
ICV,6.178143,-299.09296798706055,06 03 2011 08:05:03.000,302000
DHO,12.017337,-37.468505859375,06 03 2011 08:05:04.000,303000
ICV,6.233332,-296.68906021118164,06 03 2011 08:05:04.000,303000
DHO,11.992968,-36.433441162109375,06 03 2011 08:05:05.000,304000
ICV,6.242527,-274.9265823364258,06 03 2011 08:05:05.000,304000
DHO,12.060846,-36.943267822265625,06 03 2011 08:05:06.000,305000
ICV,6.2526712,-289.90513610839844,06 03 2011 08:05:06.000,305000
DHO,11.979958,-36.47691345214844,06 03 2011 08:05:07.000,306000
ICV,6.1874404,-291.5793914794922,06 03 2011 08:05:07.000,306000
DHO,12.119154,-37.97251892089844,06 03 2011 08:05:08.000,307000
ICV,6.0496387,-278.95169830322266,06 03 2011 08:05:08.000,307000
DHO,12.077716,-36.925994873046875,06 03 2011 08:05:09.000,308000
ICV,6.098584,-284.11614990234375,06 03 2011 08:05:09.000,308000
DHO,12.155768,-37.595733642578125,06 03 2011 08:05:10.000,309000
ICV,6.1142187,-286.2392578125,06 03 2011 08:05:10.000,309000
DHO,12.099154,-36.77519226074219,06 03 2011 08:05:11.000,310000
ICV,6.152074,-292.86228942871094,06 03 2011 08:05:11.000,310000
DHO,12.050879,-37.72088623046875,06 03 2011 08:05:12.000,311000
ICV,6.074534,-287.74513244628906,06 03 2011 08:05:12.000,311000
DHO,12.126562,-36.394683837890625,06 03 2011 08:05:13.000,312000
ICV,6.0193677,-291.85980224609375,06 03 2011 08:05:13.000,312000
DHO,12.089138,-37.55450439453125,06 03 2011 08:05:14.000,313000
ICV,6.257673,-302.16071701049805,06 03 2011 08:05:14.000,313000
DHO,12.24087,-35.922607421875,06 03 2011 08:05:15.000,314000
ICV,6.0965548,-294.54002380371094,06 03 2011 08:05:15.000,314000
DHO,12.073065,-35.67787170410156,06 03 2011 08:05:16.000,315000
ICV,6.1903462,-300.9258575439453,06 03 2011 08:05:16.000,315000
DHO,11.979413,-36.74574279785156,06 03 2011 08:05:17.000,316000
ICV,6.363924,-310.5959815979004,06 03 2011 08:05:17.000,316000
DHO,11.977062,-35.766204833984375,06 03 2011 08:05:18.000,317000
ICV,6.0157228,-295.5386657714844,06 03 2011 08:05:18.000,317000
DHO,12.076577,-37.03068542480469,06 03 2011 08:05:19.000,318000
ICV,6.254063,-297.98731994628906,06 03 2011 08:05:19.000,318000
DHO,12.0547085,-36.7470703125,06 03 2011 08:05:20.000,319000
ICV,6.177065,-299.57067489624023,06 03 2011 08:05:20.000,319000
DHO,12.079489,-37.213287353515625,06 03 2011 08:05:21.000,320000
ICV,6.2330956,-293.3017120361328,06 03 2011 08:05:21.000,320000
DHO,12.064954,-36.64591979980469,06 03 2011 08:05:22.000,321000
ICV,6.12448,-294.6228332519531,06 03 2011 08:05:22.000,321000
DHO,12.050142,-37.68797302246094,06 03 2011 08:05:23.000,322000
ICV,6.2685776,-296.0318908691406,06 03 2011 08:05:23.000,322000
DHO,12.092503,-36.596771240234375,06 03 2011 08:05:24.000,323000
ICV,6.257725,-293.7609558105469,06 03 2011 08:05:24.000,323000
DHO,12.080927,-37.23388671875,06 03 2011 08:05:25.000,324000
ICV,6.071556,-296.2943916320801,06 03 2011 08:05:25.000,324000
DHO,12.047269,-36.653472900390625,06 03 2011 08:05:26.000,325000
ICV,6.2081137,-296.2602195739746,06 03 2011 08:05:26.000,325000
DHO,12.07838,-36.0609130859375,06 03 2011 08:05:27.000,326000
ICV,6.1288385,-295.45301818847656,06 03 2011 08:05:27.000,326000
DHO,12.066532,-37.14961242675781,06 03 2011 08:05:28.000,327000
ICV,6.0488048,-290.47874450683594,06 03 2011 08:05:28.000,327000
DHO,12.06994,-35.50421142578125,06 03 2011 08:05:29.000,328000
ICV,6.234699,-284.8940124511719,06 03 2011 08:05:29.000,328000
DHO,12.020188,-36.61085510253906,06 03 2011 08:05:30.000,329000
ICV,6.1526117,-287.7760314941406,06 03 2011 08:05:30.000,329000
DHO,11.987501,-35.76539611816406,06 03 2011 08:05:31.000,330000
ICV,6.129915,-290.68060302734375,06 03 2011 08:05:31.000,330000
DHO,12.09725,-36.26904296875,06 03 2011 08:05:32.000,331000
ICV,6.3789487,-289.1432571411133,06 03 2011 08:05:32.000,331000
DHO,12.083933,-35.71223449707031,06 03 2011 08:05:33.000,332000
ICV,6.0757346,-296.4313430786133,06 03 2011 08:05:33.000,332000
DHO,12.144451,-36.53764343261719,06 03 2011 08:05:34.000,333000
ICV,6.152925,-293.82995986938477,06 03 2011 08:05:34.000,333000
DHO,12.133297,-35.43231201171875,06 03 2011 08:05:35.000,334000
ICV,6.263679,-290.51394271850586,06 03 2011 08:05:35.000,334000
DHO,12.121053,-36.707763671875,06 03 2011 08:05:36.000,335000
ICV,6.2280545,-286.1888618469238,06 03 2011 08:05:36.000,335000
DHO,12.000206,-36.503509521484375,06 03 2011 08:05:37.000,336000
ICV,6.2851624,-295.74353408813477,06 03 2011 08:05:37.000,336000
DHO,11.978034,-37.31175231933594,06 03 2011 08:05:38.000,337000
ICV,6.291923,-290.94459533691406,06 03 2011 08:05:38.000,337000
DHO,11.980466,-36.39898681640625,06 03 2011 08:05:39.000,338000
ICV,6.332337,-298.06419944763184,06 03 2011 08:05:39.000,338000
DHO,12.074742,-37.3480224609375,06 03 2011 08:05:40.000,339000
ICV,6.288387,-320.9272003173828,06 03 2011 08:05:40.000,339000
DHO,12.058111,-36.5086669921875,06 03 2011 08:05:41.000,340000
ICV,6.2301545,-301.0903491973877,06 03 2011 08:05:41.000,340000
DHO,12.202567,-36.695404052734375,06 03 2011 08:05:42.000,341000
ICV,6.2955227,-300.9414348602295,06 03 2011 08:05:42.000,341000
DHO,12.094297,-36.18621826171875,06 03 2011 08:05:43.000,342000
ICV,6.2994223,-297.2880668640137,06 03 2011 08:05:43.000,342000
DHO,12.154751,-37.63812255859375,06 03 2011 08:05:44.000,343000
ICV,6.060528,-296.1930465698242,06 03 2011 08:05:44.000,343000
DHO,12.177138,-35.91094970703125,06 03 2011 08:05:45.000,344000
ICV,6.328357,-298.6331901550293,06 03 2011 08:05:45.000,344000
DHO,12.058372,-35.74967956542969,06 03 2011 08:05:46.000,345000
ICV,6.284165,-295.3462677001953,06 03 2011 08:05:46.000,345000
DHO,12.108876,-35.84941101074219,06 03 2011 08:05:47.000,346000
ICV,6.2540326,-291.8405590057373,06 03 2011 08:05:47.000,346000
DHO,12.024729,-35.46394348144531,06 03 2011 08:05:48.000,347000
ICV,6.2083344,-300.1558837890625,06 03 2011 08:05:48.000,347000
DHO,12.177153,-36.70909118652344,06 03 2011 08:05:49.000,348000
